epoch,auc,binary_accuracy,loss,val_auc,val_binary_accuracy,val_loss
46,0.9427355527877808,0.9273247718811035,0.18323585391044617,0.8522669672966003,0.8854775428771973,0.2960692048072815
47,0.9457058310508728,0.9321848154067993,0.17726315557956696,0.8738163113594055,0.8820663690567017,0.28643637895584106
48,0.950641930103302,0.9306382536888123,0.1716080754995346,0.8657786846160889,0.8859648704528809,0.2924160957336426
49,0.9464991092681885,0.9310802817344666,0.177082821726799,0.8596065044403076,0.8840155601501465,0.2982861399650574
50,0.9575982689857483,0.9364921450614929,0.1602177768945694,0.8702020645141602,0.8908381462097168,0.27959486842155457
51,0.9590746760368347,0.9385906457901001,0.1582079827785492,0.8648181557655334,0.8869395852088928,0.28874698281288147
52,0.9633786082267761,0.9402474761009216,0.15121564269065857,0.8634751439094543,0.889376163482666,0.28332144021987915
53,0.9634966254234314,0.9399160146713257,0.15110282599925995,0.8675565719604492,0.8888888359069824,0.29487738013267517
54,0.960534393787384,0.9400264620780945,0.15409530699253082,0.8773586750030518,0.8908382058143616,0.27450335025787354
55,0.9616865515708923,0.9404682517051697,0.15006063878536224,0.8835358619689941,0.8932747840881348,0.2649804949760437
56,0.9634867906570435,0.9427876472473145,0.1475403904914856,0.8809903860092163,0.8942494988441467,0.2716365158557892
57,0.964528501033783,0.9448861479759216,0.1438303291797638,0.8754134774208069,0.8937621712684631,0.28103765845298767
58,0.96904456615448,0.9470951557159424,0.13547880947589874,0.882757842540741,0.8927874565124512,0.267324835062027
59,0.968578040599823,0.9462116360664368,0.13838207721710205,0.8800468444824219,0.8966860771179199,0.2665559649467468
60,0.9697740077972412,0.9430087208747864,0.13623648881912231,0.8871967792510986,0.8981481790542603,0.26430395245552063
61,0.9678863883018494,0.9447758197784424,0.14196717739105225,0.8649998307228088,0.890838086605072,0.28389641642570496
62,0.9675103425979614,0.9444443583488464,0.13925671577453613,0.8801029324531555,0.8947368264198303,0.28399646282196045
63,0.9714389443397522,0.9520654678344727,0.13101083040237427,0.8904669284820557,0.9010721445083618,0.2635156512260437
64,0.977513313293457,0.9531698822975159,0.11787598580121994,0.8805899024009705,0.8923001885414124,0.2844749391078949
65,0.9762187600135803,0.9516234993934631,0.12147073447704315,0.8851101994514465,0.9010722041130066,0.27393391728401184
66,0.9766868948936462,0.951292097568512,0.11986485868692398,0.885847270488739,0.9020467400550842,0.27307575941085815
67,0.9765304923057556,0.9523967504501343,0.12144462019205093,0.8811649084091187,0.9010720252990723,0.2640482783317566
68,0.9793844223022461,0.9555997252464294,0.11308526247739792,0.8892966508865356,0.9015594124794006,0.27136993408203125
69,0.9817458391189575,0.9568145871162415,0.10723315179347992,0.8877071142196655,0.9020467400550842,0.2704525887966156
70,0.981861412525177,0.9567042589187622,0.10711344331502914,0.8872331976890564,0.8996101021766663,0.2704302668571472
71,0.9836394190788269,0.9573668837547302,0.10477275401353836,0.8962304592132568,0.9049707651138306,0.26071205735206604
72,0.9814037680625916,0.957808792591095,0.10764410346746445,0.8879191875457764,0.8996101021766663,0.274920791387558
73,0.9835259318351746,0.9593549966812134,0.10218221694231033,0.8913900852203369,0.9025340676307678,0.27311697602272034
74,0.9861667156219482,0.9642146229743958,0.09389186650514603,0.8879203200340271,0.8923002481460571,0.30138614773750305
75,0.9869086742401123,0.9658713936805725,0.09050808101892471,0.8905217051506042,0.8913255929946899,0.29847508668899536
76,0.9875923991203308,0.9645460247993469,0.08986438065767288,0.8840914368629456,0.8952242136001587,0.2974134385585785
77,0.9844639301300049,0.9592445492744446,0.1003282442688942,0.8874160051345825,0.9000974893569946,0.28674814105033875
78,0.9855839610099792,0.962005615234375,0.09474990516901016,0.892052948474884,0.8991228342056274,0.27451613545417786
79,0.9880883693695068,0.9663131833076477,0.08923128247261047,0.8886258602142334,0.8976607918739319,0.28802207112312317
80,0.9893833994865417,0.9665341973304749,0.08361536264419556,0.8934203386306763,0.9005846977233887,0.27811679244041443
81,0.9877225160598755,0.9635520577430725,0.08764491975307465,0.8877344131469727,0.8986355066299438,0.28348085284233093
82,0.988856852054596,0.9654296040534973,0.0864449143409729,0.8847997188568115,0.8942494988441467,0.31738534569740295
83,0.9906629920005798,0.969184935092926,0.07932009547948837,0.8799540996551514,0.8966861963272095,0.326998770236969
84,0.9903302788734436,0.96929532289505,0.07817161083221436,0.8949109315872192,0.8981481194496155,0.2835264503955841
85,0.9897375106811523,0.9686326384544373,0.08107815682888031,0.8912823796272278,0.9039960503578186,0.3024050295352936
86,0.9914388656616211,0.9713938236236572,0.07184199243783951,0.8751072883605957,0.8942494988441467,0.32575881481170654
87,0.9919877648353577,0.9715041518211365,0.07442732155323029,0.8845381140708923,0.904483437538147,0.31753870844841003
88,0.9916978478431702,0.9734923243522644,0.0693596750497818,0.8853298425674438,0.9020467400550842,0.3161591589450836
89,0.9933601021766663,0.972387969493866,0.0683048889040947,0.8846830129623413,0.903021514415741,0.30299314856529236
90,0.9925224781036377,0.9729400873184204,0.07012566924095154,0.8803735971450806,0.8991228342056274,0.3204590976238251
91,0.9919312596321106,0.971062421798706,0.07234932482242584,0.8977113366127014,0.9039960503578186,0.280276894569397
92,0.9943204522132874,0.9777997732162476,0.06436758488416672,0.8817489743232727,0.8961988091468811,0.32087817788124084
93,0.9945024847984314,0.9787937998771667,0.06029478460550308,0.874596118927002,0.9049708247184753,0.3380092680454254
94,0.9937679767608643,0.9745969176292419,0.06432264298200607,0.8814356327056885,0.9015594124794006,0.34075072407722473
95,0.993749737739563,0.9754804968833923,0.06183851510286331,0.8746045231819153,0.8942494988441467,0.3395969569683075
96,0.9954105019569397,0.9777998328208923,0.0587918683886528,0.8914771676063538,0.9127680063247681,0.30264782905578613
97,0.994949996471405,0.97757887840271,0.05819036066532135,0.8884396553039551,0.9064326882362366,0.33386269211769104
98,0.994644820690155,0.9765849709510803,0.060902856290340424,0.8969552516937256,0.9039961099624634,0.29859429597854614
99,0.9925365447998047,0.9743759036064148,0.0674096867442131,0.8907034397125244,0.9098440408706665,0.3044331967830658
100,0.9953233003616333,0.9782416224479675,0.05671541020274162,0.8773152828216553,0.9059454202651978,0.3434135615825653
101,0.9967334270477295,0.9811133742332458,0.04974740371108055,0.8827710151672363,0.9000975489616394,0.35571005940437317
102,0.9969817399978638,0.9817760586738586,0.04782455414533615,0.8769619464874268,0.9074074029922485,0.36020150780677795
103,0.9953205585479736,0.9779102206230164,0.0540178008377552,0.8633317947387695,0.908381998538971,0.3610951602458954
104,0.9941034317016602,0.9754804968833923,0.06358637660741806,0.8744469881057739,0.892787516117096,0.3893668055534363
105,0.9965394139289856,0.9826595187187195,0.04897665977478027,0.8774454593658447,0.903508722782135,0.3446784019470215
106,0.996435821056366,0.9826596975326538,0.04769935831427574,0.8791500329971313,0.9078946709632874,0.33241838216781616
107,0.9972719550132751,0.9827700853347778,0.04674166813492775,0.8789532780647278,0.9015595316886902,0.3410879671573639
108,0.9972547888755798,0.9823282957077026,0.04457571730017662,0.8758318424224854,0.9064327478408813,0.3457512855529785
109,0.9976962208747864,0.9842057824134827,0.04236012324690819,0.8810464143753052,0.9108186960220337,0.3456265330314636
110,0.9961860179901123,0.9829909801483154,0.04550261050462723,0.8768136501312256,0.9054580926895142,0.3509574234485626
111,0.9970517754554749,0.9834327101707458,0.04432617127895355,0.8815280199050903,0.9064326882362366,0.33977097272872925
112,0.9948198795318604,0.9811133146286011,0.05162719637155533,0.8642856478691101,0.9054580330848694,0.3820765018463135
113,0.9959602355957031,0.9797878861427307,0.05125224217772484,0.8761826753616333,0.9030214548110962,0.37782618403434753
114,0.9979028701782227,0.9849790930747986,0.04069048911333084,0.8820111751556396,0.9054580330848694,0.3623531758785248
115,0.9959943294525146,0.9827700257301331,0.046519238501787186,0.8842004537582397,0.908381998538971,0.3311162292957306
116,0.9944553375244141,0.9805610775947571,0.0583515428006649,0.8741121292114258,0.9039960503578186,0.36315762996673584
117,0.997710645198822,0.985973060131073,0.03954901546239853,0.8694331645965576,0.9000974297523499,0.3826582431793213
118,0.9965963363647461,0.9825491905212402,0.04500104859471321,0.8871743679046631,0.9117933511734009,0.3447267711162567
119,0.9978310465812683,0.9869670867919922,0.03796285018324852,0.8784478902816772,0.9030214548110962,0.371979296207428
120,0.998869776725769,0.9887343645095825,0.03113262914121151,0.8730604648590088,0.9020467400550842,0.3801344037055969
121,0.9984805583953857,0.988071620464325,0.03329277038574219,0.871147871017456,0.9010722041130066,0.3802008330821991
122,0.9983107447624207,0.9895074367523193,0.03261732682585716,0.8696610927581787,0.9108186960220337,0.3966313302516937
123,0.998457670211792,0.9888447523117065,0.03147529438138008,0.8715813159942627,0.912280797958374,0.3961116671562195
124,0.9985584616661072,0.988734245300293,0.031404659152030945,0.8795977234840393,0.9015594720840454,0.3856477439403534
125,0.9980633854866028,0.9851998686790466,0.03672056272625923,0.8667800426483154,0.9020467400550842,0.3872207701206207
126,0.9987148642539978,0.9891759157180786,0.03139526769518852,0.8656192421913147,0.9044833183288574,0.42157959938049316
127,0.9991647005081177,0.9895075559616089,0.027518052607774734,0.8766299486160278,0.9074074625968933,0.38002809882164
128,0.9992085695266724,0.9922688007354736,0.024654356762766838,0.8718084692955017,0.9030214548110962,0.41611701250076294
129,0.99928879737854,0.992047905921936,0.023623811081051826,0.8726613521575928,0.9083820581436157,0.397464394569397
130,0.9993382692337036,0.9914954900741577,0.023183008655905724,0.8845322728157043,0.9005847573280334,0.40891751646995544
131,0.9985276460647583,0.988182008266449,0.03138731047511101,0.8551107048988342,0.9064328670501709,0.41444405913352966
132,0.9976503849029541,0.9865253567695618,0.03742940351366997,0.8635464310646057,0.9020467400550842,0.4230779707431793
133,0.9988822937011719,0.9892865419387817,0.02871774323284626,0.8684593439102173,0.9088693857192993,0.4171031713485718
134,0.9982855319976807,0.989286482334137,0.030290579423308372,0.8675280213356018,0.9049707651138306,0.4012206792831421
135,0.9975342154502869,0.9846475124359131,0.037876468151807785,0.8697640895843506,0.904483437538147,0.3864882290363312
136,0.9979342222213745,0.9879612922668457,0.034044377505779266,0.8710764646530151,0.9039961099624634,0.4084338843822479
137,0.9987189769744873,0.9896181225776672,0.030845485627651215,0.8800568580627441,0.9108187556266785,0.3801691234111786
138,0.998943567276001,0.9884029626846313,0.02901046723127365,0.8738057613372803,0.9117934107780457,0.3992635905742645
139,0.9989556074142456,0.9903911352157593,0.02680778317153454,0.8706268072128296,0.9020467400550842,0.40956246852874756
140,0.9992020726203918,0.9905015826225281,0.025411264970898628,0.8686366677284241,0.9098441004753113,0.403836190700531
141,0.9973564147949219,0.9906118512153625,0.027880916371941566,0.8664273023605347,0.9074074029922485,0.44543781876564026
142,0.9978581666946411,0.9850895404815674,0.03876292705535889,0.8771582245826721,0.9030214548110962,0.4085756242275238
143,0.9988459348678589,0.9900596141815186,0.02955789864063263,0.8791288733482361,0.9127681255340576,0.3791033625602722
144,0.9992631077766418,0.9917163848876953,0.02299795113503933,0.8743584156036377,0.9093567132949829,0.4376579225063324
145,0.9997284412384033,0.9953612685203552,0.01627543941140175,0.8790843486785889,0.9088692665100098,0.40124261379241943
146,0.9995436072349548,0.9935941100120544,0.01970631815493107,0.8717228770256042,0.9069200754165649,0.40352579951286316
147,0.9996886849403381,0.9943671822547913,0.01755611225962639,0.8617683053016663,0.9069201350212097,0.47364190220832825
148,0.9995291233062744,0.9932627081871033,0.019497118890285492,0.8537663221359253,0.9132553935050964,0.4524022340774536
149,0.9996522068977356,0.9935940504074097,0.01781441643834114,0.8597100377082825,0.9039961695671082,0.47519171237945557
150,0.9995659589767456,0.9927104115486145,0.019165655598044395,0.8767101764678955,0.905945360660553,0.43102675676345825
151,0.9984964728355408,0.9903910160064697,0.027699409052729607,0.8483871817588806,0.904483437538147,0.4751363694667816
152,0.9977802634239197,0.9896179437637329,0.02889544889330864,0.8587005138397217,0.9054581522941589,0.4720842242240906
153,0.9995678663253784,0.9923792481422424,0.020335523411631584,0.8618361353874207,0.9074074029922485,0.46556612849235535
154,0.9987726211547852,0.9898387789726257,0.028570031747221947,0.8605366349220276,0.9044833779335022,0.4820770025253296
155,0.998840868473053,0.9919373393058777,0.02420259267091751,0.8702929019927979,0.9078947305679321,0.41932833194732666
156,0.9989168643951416,0.9920478463172913,0.021863162517547607,0.8661220669746399,0.9117933511734009,0.4276180863380432
157,0.9996335506439209,0.9935941100120544,0.018029609695076942,0.8639691472053528,0.9108186960220337,0.4270385801792145
158,0.9995991587638855,0.994367241859436,0.017867008224129677,0.876654863357544,0.9113060832023621,0.4179392158985138
159,0.9996280670166016,0.9941464066505432,0.016963869333267212,0.8714661598205566,0.9088693857192993,0.45458585023880005
160,0.9995085597038269,0.9930417537689209,0.019089901819825172,0.873319685459137,0.9088694453239441,0.4687104821205139
161,0.9990694522857666,0.9932626485824585,0.02011418342590332,0.8712255954742432,0.9142301082611084,0.4352031946182251
162,0.9992907047271729,0.9922686219215393,0.022182898595929146,0.8695628046989441,0.9078947305679321,0.42760545015335083
163,0.999018132686615,0.9924896955490112,0.020606206730008125,0.872534990310669,0.9093567132949829,0.4263574779033661
164,0.999043345451355,0.9922686815261841,0.02095327526330948,0.8678170442581177,0.915204644203186,0.45432335138320923
165,0.9996359944343567,0.9942567348480225,0.017725596204400063,0.8732496500015259,0.9069200754165649,0.4242117404937744
166,0.9996770024299622,0.9944775700569153,0.017631180584430695,0.8765032291412354,0.9074074029922485,0.425093412399292
167,0.9995343089103699,0.9939255714416504,0.01719091460108757,0.8698151111602783,0.9122806787490845,0.41775545477867126
168,0.9998483657836914,0.9961345195770264,0.0119948023930192,0.8658720850944519,0.9103313684463501,0.45193442702293396
169,0.9996556043624878,0.9954717755317688,0.014886132441461086,0.8620004653930664,0.9108186960220337,0.4669128954410553
170,0.9996836185455322,0.994367241859436,0.015892857685685158,0.872913658618927,0.9074073433876038,0.4597278833389282
171,0.9995501041412354,0.9939254522323608,0.017274031415581703,0.8665053248405457,0.9064328670501709,0.4456474483013153
